scene_id,under_warning_rate,over_warning_rate,adaptive_under_warning_rate,adaptive_over_warning_rate,static_under_warning_rate,static_over_warning_rate,gt_tier_distribution,adaptive_tier_accuracy,static_tier_accuracy,adaptive_intervention_recall,static_intervention_recall,adaptive_emergency_recall,static_emergency_recall,cue_risk_monotonicity,shap_alignment,warning_lead_time_s,min_distance_m,cue_flicker_hz,visual_clutter,mean_score,tier_distribution,condition,dataset
near_miss_0008,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 20, 'intervention': 10, 'emergency': 10}",0.3,0.5,0.0,0.0,0.0,0.0,-0.8456461262797924,1.0,2.4,0.24771549830659387,1.0256410256410258,0.325,53.78145728629604,"{'advisory': 26, 'intervention': 6, 'silent': 8}",noise_0.1,prism_ar_synthetic
near_miss_0009,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 18, 'emergency': 10, 'intervention': 9, 'silent': 3}",0.325,0.45,0.0,0.0,0.0,0.0,-0.9102589898327993,1.0,1.5,0.38787669891884363,0.7692307692307693,0.31375000000000003,52.20506082036296,"{'advisory': 21, 'intervention': 8, 'silent': 11}",noise_0.1,prism_ar_synthetic
near_miss_0010,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 18, 'emergency': 10, 'intervention': 9, 'silent': 3}",0.325,0.45,0.0,0.0,0.0,0.0,-0.9102589898327993,1.0,1.5,0.21365032433719108,0.7692307692307693,0.31375000000000003,52.451139268063535,"{'advisory': 21, 'intervention': 8, 'silent': 11}",noise_0.1,prism_ar_synthetic
near_miss_0011,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 19, 'emergency': 10, 'intervention': 9, 'silent': 2}",0.3,0.475,0.0,0.0,0.0,0.0,-0.9102589898327993,1.0,1.5,0.34459647262832666,0.7692307692307693,0.31375000000000003,52.30263084971049,"{'advisory': 21, 'intervention': 8, 'silent': 11}",noise_0.1,prism_ar_synthetic
near_miss_0012,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 16, 'emergency': 10, 'intervention': 9, 'silent': 5}",0.775,0.4,1.0,0.0,0.8,0.0,-0.9240320850044371,0.0,2.0,0.2221921382435027,0.7692307692307693,0.5574999999999999,40.17799503511527,"{'advisory': 19, 'intervention': 13, 'emergency': 8}",noise_0.1,prism_ar_synthetic
near_miss_0013,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'emergency': 9, 'intervention': 11, 'silent': 5}",0.85,0.375,1.0,0.0,0.8888888888888888,0.0,-0.9183104690936823,0.0,2.0,0.3238493537898045,1.0256410256410258,0.55,41.001601934596366,"{'advisory': 20, 'intervention': 12, 'emergency': 8}",noise_0.1,prism_ar_synthetic
near_miss_0014,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'emergency': 9, 'intervention': 10, 'silent': 6}",0.8,0.375,1.0,0.0,0.8888888888888888,0.0,-0.9192193233751339,0.0,2.0,0.272734876379177,1.0256410256410258,0.55,41.11198783740069,"{'advisory': 20, 'intervention': 12, 'emergency': 8}",noise_0.1,prism_ar_synthetic
near_miss_0015,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 20, 'intervention': 10, 'emergency': 10}",0.65,0.5,0.2,0.0,0.5,0.0,-0.808263245288446,1.0,3.0,0.4244082818303997,2.0512820512820515,0.45500000000000007,47.8807110401017,"{'advisory': 28, 'silent': 1, 'intervention': 6, 'emergency': 5}",noise_0.1,prism_ar_synthetic
near_miss_0016,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 21, 'intervention': 9, 'emergency': 10}",0.65,0.525,0.1111111111111111,0.0,0.5,0.0,-0.7852014731159503,1.0,2.9,0.4443528259747673,2.0512820512820515,0.44750000000000006,48.49371809173495,"{'advisory': 29, 'silent': 1, 'intervention': 5, 'emergency': 5}",noise_0.1,prism_ar_synthetic
near_miss_0017,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 21, 'intervention': 9, 'emergency': 10}",0.675,0.525,0.2222222222222222,0.0,0.5,0.0,-0.808263245288446,1.0,3.0,0.32884591676734104,2.0512820512820515,0.45500000000000007,48.27864005428522,"{'advisory': 28, 'silent': 1, 'intervention': 6, 'emergency': 5}",noise_0.1,prism_ar_synthetic
e9df548a3ee566c7_1981_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 40, 'intervention': 14, 'emergency': 2}",0.6071428571428571,0.7142857142857143,0.0,0.0,0.0,0.0,-0.607539776171812,1.0,0.5,3.0838835207491924,2.1818181818181817,0.32321428571428573,55.40793284467351,"{'advisory': 48, 'intervention': 2, 'silent': 6}",noise_0.5,waymo
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26944_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 48, 'emergency': 1, 'intervention': 14, 'silent': 1}",0.65625,0.75,0.0,0.0,0.0,0.0,-0.5728918992315463,0.0,0.0,3.8219095457851826,0.47619047619047616,0.30625,58.68315206667497,"{'advisory': 56, 'silent': 8}",noise_0.5,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26953_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 77, 'intervention': 17}",0.648936170212766,0.8191489361702128,0.0,0.0,0.0,0.0,-0.6509754989012867,0.0,0.0,3.8548848943970104,0.7526881720430108,0.29042553191489373,60.3900411637006,"{'advisory': 78, 'silent': 16}",noise_0.5,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26955_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 46, 'intervention': 15, 'silent': 11}",0.5555555555555556,0.6388888888888888,0.0,0.0,0.0,0.0,-0.8444527937864983,0.0,0.0,4.074793637663861,0.9859154929577465,0.2138888888888889,62.74362105639024,"{'advisory': 44, 'silent': 28}",noise_0.5,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26957_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 66, 'intervention': 19, 'silent': 2}",0.6551724137931034,0.7586206896551724,0.0,0.0,0.0,0.0,-0.6175293472496571,0.0,0.0,4.922204329753407,0.6976744186046511,0.2977011494252875,60.34453103519973,"{'advisory': 74, 'silent': 13}",noise_0.5,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26966_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 42, 'intervention': 18, 'silent': 1}",0.6557377049180327,0.6885245901639344,0.0,0.0,0.0,0.0,-0.42880178141180275,0.0,0.0,4.494094183952871,0.16666666666666666,0.327049180327869,58.368696156418245,"{'advisory': 57, 'silent': 4}",noise_0.5,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_27022_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 44, 'intervention': 18, 'silent': 2}",0.625,0.6875,0.0,0.0,0.0,0.0,-0.5728918992315463,0.0,0.0,4.6813650850727235,0.15873015873015872,0.30625,58.518077209234235,"{'advisory': 56, 'silent': 8}",noise_0.5,argoverse
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7637_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 21, 'silent': 30}",0.6274509803921569,0.4117647058823529,0.0,0.0,0.0,0.0,-0.33626912299068296,0.0,0.0,11.746636259826607,0.8,0.013725490196078431,72.53112393363054,"{'advisory': 2, 'silent': 49}",noise_0.5,argoverse
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7719_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 25, 'silent': 29}",0.5925925925925926,0.46296296296296297,0.0,0.0,0.0,0.0,-0.3968140704637504,0.0,0.0,11.787360272520626,1.1320754716981132,0.01944444444444444,72.27924956309819,"{'advisory': 3, 'silent': 51}",noise_0.5,argoverse
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7791_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 27, 'silent': 66}",0.7311827956989247,0.2903225806451613,0.0,0.0,0.0,0.0,-0.2512687509398849,0.0,0.0,10.81300966902162,0.2173913043478261,0.007526881720430107,74.07701486448211,"{'advisory': 2, 'silent': 91}",noise_0.5,argoverse
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7834_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 32, 'silent': 34}",0.5454545454545454,0.48484848484848486,0.0,0.0,0.0,0.0,-0.29694193381048267,0.0,0.0,12.059738062314446,0.6153846153846154,0.010606060606060605,72.40695043940974,"{'advisory': 2, 'silent': 64}",noise_0.5,argoverse
scene-0061_bbd6c47a20e34276bc6f2cfbc6ba6205_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'intervention': 2, 'silent': 8}",0.65,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,3.660734990736505,0.4166933610851112,0.1575,66.31794744960702,"{'advisory': 9, 'silent': 11}",noise_0.5,nuscenes
scene-0061_3843d35144d84c02b387678f9bc7f2ed_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 4, 'emergency': 2, 'intervention': 2, 'silent': 4}",0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,-0.8987170342729172,1.0,3.448807,3.001229493851543,0.7274508866080475,0.22916666666666666,58.55498040785337,"{'advisory': 6, 'intervention': 1, 'silent': 5}",noise_0.5,nuscenes
scene-0061_03d01c950f044575b69137f069345db0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'intervention': 3, 'silent': 9}",0.7,0.4,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,3.8468002238832373,0.20942015851221218,0.13999999999999999,66.80566525176849,"{'advisory': 8, 'silent': 12}",noise_0.5,nuscenes
scene-0061_221dd725c6654412a04c71ced8ad6d03_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 3, 'emergency': 1, 'intervention': 5, 'silent': 4}",0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,-0.8660254037844387,0.0,0.0,3.7582016441474924,0.3334160760895496,0.16153846153846152,60.41133163788945,"{'advisory': 6, 'silent': 7}",noise_0.5,nuscenes
scene-0061_b4db946778484c2195efa320571f53dc_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 11, 'intervention': 2, 'silent': 7}",0.7,0.55,0.5,0.0,0.0,0.0,-0.8864052604279183,0.0,4.598970999999999,3.138392835204883,0.6250040364844023,0.19,65.51417567911462,"{'advisory': 9, 'intervention': 1, 'silent': 10}",noise_0.5,nuscenes
scene-0061_e2f67391cb914b0cbdda3995dbc397f8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'intervention': 2, 'silent': 6}",0.7,0.6,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,3.451504237844668,0.2083466805425556,0.175,65.5833099919035,"{'advisory': 10, 'silent': 10}",noise_0.5,nuscenes
scene-0061_95fc384cb4994ffe9a5caf914274ab22_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'intervention': 2, 'silent': 8}",0.8,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,3.4865823255325172,0.41884031702442437,0.175,66.1217342415934,"{'advisory': 10, 'silent': 10}",noise_0.5,nuscenes
scene-0061_0e79e7bed1d543c9a00acfbf90ff60b3_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 4, 'emergency': 1, 'intervention': 5, 'silent': 5}",0.4666666666666667,0.26666666666666666,0.2,0.0,0.0,0.0,-0.8874119674649422,1.0,4.543954,3.1236280807383316,0.5674882572492369,0.18333333333333332,61.31597944437528,"{'advisory': 6, 'intervention': 1, 'silent': 8}",noise_0.5,nuscenes
scene-0061_1bc410ff237c4c48b9b7b094a9eaeb4d_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'intervention': 3, 'silent': 7}",0.75,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.02307795242942,0.2093963250526161,0.19249999999999998,66.13124861019341,"{'advisory': 11, 'silent': 9}",noise_0.5,nuscenes
scene-0061_71603dd1a2ba4e9daf095535e38310ac_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 3, 'silent': 8}",0.7,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,3.7967751520324278,0.20942015851221218,0.15749999999999997,66.1664721075797,"{'advisory': 9, 'silent': 11}",noise_0.5,nuscenes
scene-0061_eb3da8843f614a90a48ddb6ee392c0c0_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 10, 'intervention': 4, 'silent': 6}",0.65,0.5,0.25,0.0,0.0,0.0,-0.8864052604279183,0.0,4.499463,3.193805054346159,0.6282604755366366,0.19,65.68759406295177,"{'advisory': 9, 'intervention': 1, 'silent': 10}",noise_0.5,nuscenes
scene-0061_070412f6a4f944e6a0a9e01ac1ea1fee_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 2, 'silent': 9}",0.75,0.45,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.4107973301457655,0.2093954919663326,0.13999999999999999,67.53873747802378,"{'advisory': 8, 'silent': 12}",noise_0.5,nuscenes
scene-0061_e59d97d4403a48b88fbb6a58fc9959e6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'intervention': 2, 'silent': 8}",0.8,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,4.557315005031259,0.2093963250526161,0.175,67.05143493144399,"{'advisory': 10, 'silent': 10}",noise_0.5,nuscenes
scene-0061_e1e148c7bcb14072822872a4cfc8e882_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 2, 'silent': 9}",0.75,0.45,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,3.8721109953579025,0.4187926501052322,0.13999999999999999,66.89517733616847,"{'advisory': 8, 'silent': 12}",noise_0.5,nuscenes
scene-0061_f81722a685cc49eba454efbb3aec0331_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 11, 'intervention': 2, 'silent': 7}",0.7,0.55,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,3.744157660613751,0.20942015851221218,0.15749999999999997,66.32749912078205,"{'advisory': 9, 'silent': 11}",noise_0.5,nuscenes
scene-0061_acc1b985c3b746cdbb22fc59bb41b774_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'intervention': 2, 'silent': 10}",0.8,0.4,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,3.8643567551521696,0.4187926501052322,0.13999999999999999,67.18384229256652,"{'advisory': 8, 'silent': 12}",noise_0.5,nuscenes
scene-0061_73ee514c205c483da3d1d04282337457_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'intervention': 2, 'silent': 8}",0.75,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,3.7280524922353746,0.2093963250526161,0.15749999999999997,66.75773529137673,"{'advisory': 9, 'silent': 11}",noise_0.5,nuscenes
scene-0061_9e6d680cd81942f5acdfbb07254f8f45_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 10}",0.8,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,3.914789411991348,0.21049234897147653,0.15749999999999997,67.42187109303325,"{'advisory': 9, 'silent': 11}",noise_0.5,nuscenes
scene-0061_1e775890010e4d97b74ca1d06441d023_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93347515467964,0.0,0.0,78.09123560532713,{'silent': 11},noise_0.5,nuscenes
scene-0061_203a688b840844b8ae16a2b07967ffad_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.471943497457183,0.0,0.0,77.96285023451925,{'silent': 11},noise_0.5,nuscenes
scene-0103_3b19bb63d0924f4da3034819357d6c8b_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 1}",0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,-0.6076436202501999,0.0,0.0,5.65247464741243,0.15626379516316674,0.3,52.63191941013712,"{'advisory': 12, 'silent': 2}",noise_0.5,nuscenes
scene-0103_68a40df2846e4298af0417ea12721b5c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 3, 'intervention': 9, 'silent': 1}",0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,-0.4629100498862757,0.0,0.0,5.881084091288267,0.16666177792118098,0.3230769230769231,51.26525353887843,"{'advisory': 12, 'silent': 1}",noise_0.5,nuscenes
scene-0103_fa107c6dd0dc4d15b94b86cbf5b990c0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 3}",0.375,0.25,0.0,0.0,0.0,0.0,-0.7514691493021795,0.0,0.0,5.5372597913051935,0.1351498372458085,0.26249999999999996,55.86745133156874,"{'advisory': 12, 'silent': 4}",noise_0.5,nuscenes
scene-0103_ead6a822f86c432481c0a9d2e4e4f827_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 1}",0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0,-0.4472135954999579,0.0,0.0,6.279259934437336,0.15626379516316674,0.325,53.31183758412491,"{'advisory': 13, 'silent': 1}",noise_0.5,nuscenes
scene-0103_99fbf1b9bf474215a4e8ad562bb7e9b2_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 5}",0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8177595307636584,0.0,0.0,5.920590502735132,0.11977275754256962,0.23333333333333328,58.50687660001558,"{'advisory': 12, 'silent': 6}",noise_0.5,nuscenes
scene-0103_6e71a9ceaf9a4974a1d07a2bd3544506_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 6}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.519882876914427,0.1129995980604297,0.22105263157894733,59.781160849425966,"{'advisory': 12, 'silent': 7}",noise_0.5,nuscenes
scene-0103_34aaf645a4174c6c8ff1874e6b33ccf6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 4}",0.4117647058823529,0.23529411764705882,0.0,0.0,0.0,0.0,-0.7905694150420949,0.0,0.0,6.41332132400252,0.12659756633902372,0.24705882352941172,57.9180764924358,"{'advisory': 12, 'silent': 5}",noise_0.5,nuscenes
scene-0103_b3412553d70f40b3a1d19a0eb8529a08_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'intervention': 2, 'silent': 6}",0.8,0.6,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,6.922420263770726,0.5262626092521175,0.21000000000000002,67.35114817586673,"{'advisory': 12, 'silent': 8}",noise_0.5,nuscenes
scene-0103_e147a4c07e06487592fb5d6135c27a78_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 13, 'emergency': 1, 'intervention': 3, 'silent': 3}",0.65,0.65,0.0,0.0,0.0,0.0,-0.7947194142390263,0.0,0.0,6.885659966664349,0.5235191501734575,0.24499999999999997,63.83889630819458,"{'advisory': 14, 'silent': 6}",noise_0.5,nuscenes
scene-0103_996d9e039f7a4838ac48d5409ca89732_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'silent': 5, 'intervention': 8, 'emergency': 1}",0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8177595307636584,0.0,0.0,5.445516119829697,0.11977275754256962,0.23333333333333328,57.789515991637145,"{'advisory': 12, 'silent': 6}",noise_0.5,nuscenes
scene-0103_72137291381349428afb1038d4e5898c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 5}",0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8177595307636584,0.0,0.0,5.281608650825295,0.11977275754256962,0.23333333333333328,58.012379906480845,"{'advisory': 12, 'silent': 6}",noise_0.5,nuscenes
scene-0103_c34cb46c7be6486a85ee49653850b174_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 6}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,4.622787076669388,0.1129995980604297,0.22105263157894733,58.95635628488505,"{'advisory': 12, 'silent': 7}",noise_0.5,nuscenes
scene-0103_5d77c275683248658e7564ef24bf63b2_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9, 'silent': 6}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.050617481254635,0.1129995980604297,0.22105263157894733,58.939848053292614,"{'advisory': 12, 'silent': 7}",noise_0.5,nuscenes
scene-0103_3c7331d16ac6439e9bd5a57d75976446_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'intervention': 1, 'silent': 7}",0.85,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.473117658881105,0.5262928541850912,0.1925,69.00938608978979,"{'advisory': 11, 'silent': 9}",noise_0.5,nuscenes
scene-0103_0809d64df9264121bead0772ee9b5984_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'silent': 1, 'intervention': 3, 'emergency': 1}",0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-0.5900968443520823,0.0,0.0,6.543180281537413,0.4285411858077444,0.30333333333333334,60.19315770360788,"{'advisory': 13, 'silent': 2}",noise_0.5,nuscenes
scene-0103_ad2ae385245f46d49b4d06f87e2ac544_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 5, 'intervention': 8, 'silent': 6}",0.5263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.020521498372735,0.1129995980604297,0.22105263157894733,59.387087482876815,"{'advisory': 12, 'silent': 7}",noise_0.5,nuscenes
scene-0103_09810748e6c04aacb393ebf14fafa5e8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 8}",0.8,0.6,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,7.7707605600155185,0.7368544378795393,0.13999999999999999,70.81514732127884,"{'advisory': 8, 'silent': 12}",noise_0.5,nuscenes
scene-0103_4ce8f37952ad4203b1f5b23c728fb2e6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'intervention': 2, 'silent': 6}",0.8,0.6,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,7.192492268669899,0.5262626092521175,0.21000000000000002,67.69377166117474,"{'advisory': 12, 'silent': 8}",noise_0.5,nuscenes
scene-0103_c1fe224b76cc49e294847788c443e470_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'intervention': 2, 'silent': 6}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.869093469678734,0.7367676529529645,0.1925,68.03709730390672,"{'advisory': 11, 'silent': 9}",noise_0.5,nuscenes
scene-0103_608f6c85cd524242bc9d299c0a954f69_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 14, 'intervention': 4, 'silent': 2}",0.7,0.7,0.0,0.0,0.0,0.0,-0.693687975619296,0.0,0.0,6.330694141804847,0.6282586335563197,0.2799999999999999,62.56773143384429,"{'advisory': 16, 'silent': 4}",noise_0.5,nuscenes
scene-0103_723af3d23fb445e3ab97669e85846445_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'intervention': 4, 'silent': 1}",0.6153846153846154,0.6153846153846154,0.0,0.0,0.0,0.0,-0.6267831705280088,0.0,0.0,7.088198873120101,0.49993859087642073,0.29615384615384616,60.864574499876355,"{'advisory': 11, 'silent': 2}",noise_0.5,nuscenes
scene-0553_19804c352c0a4767b61b8d0709d1db99_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.702368627942937,0.0,0.0,76.45338056851719,{'silent': 20},noise_0.5,nuscenes
scene-0553_b61b72a5b5ad482e9bc94c203f75b8d4_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562579444240372,0.0,0.0,75.81218898138391,{'silent': 20},noise_0.5,nuscenes
scene-0553_21d4060224a946e5b66fd00749282e82_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9872108620978315,0.0,0.0,76.0584296107143,{'silent': 20},noise_0.5,nuscenes
scene-0553_340ccb3c0dcb492eaa032f0e4e3017bb_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.774141463869038,0.0,0.0,76.66426943551836,{'silent': 20},noise_0.5,nuscenes
scene-0553_afd097377c71479ea8349eeae83b8143_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.660354456570093,0.0,0.0,76.28888370144017,{'silent': 20},noise_0.5,nuscenes
scene-0553_18cdcf0d2340409b95140ea38a70fd2e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.417919823466336,0.0,0.0,76.18163284919083,{'silent': 20},noise_0.5,nuscenes
scene-0553_2397a588f42e4195bf7fb0148aa7a3d6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 19},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.357961374399576,0.0,0.0,76.50558736392982,{'silent': 19},noise_0.5,nuscenes
scene-0655_433e28f80ae9462eb927089896b5f669_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'intervention': 2, 'silent': 10}",0.9,0.4,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,7.986614673638004,0.947470648148879,0.175,68.42179291148939,"{'advisory': 10, 'silent': 10}",noise_0.5,nuscenes
scene-0655_fe199544817e496aa7708a1db0af2108_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 2, 'silent': 9}",0.8,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,8.022768135845391,0.7369216152269059,0.1925,68.42279719922891,"{'advisory': 11, 'silent': 9}",noise_0.5,nuscenes
scene-0655_99d539b687cb4a46b8f1efc7204aa160_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'intervention': 2, 'silent': 6}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,9.002971558800331,1.2562470811884223,0.19249999999999998,67.69074266878863,"{'advisory': 11, 'silent': 9}",noise_0.5,nuscenes
