scene_id,under_warning_rate,over_warning_rate,adaptive_under_warning_rate,adaptive_over_warning_rate,static_under_warning_rate,static_over_warning_rate,gt_tier_distribution,adaptive_tier_accuracy,static_tier_accuracy,adaptive_intervention_recall,static_intervention_recall,adaptive_emergency_recall,static_emergency_recall,cue_risk_monotonicity,shap_alignment,warning_lead_time_s,min_distance_m,cue_flicker_hz,visual_clutter,mean_score,tier_distribution,ablation,dataset,env_risk,mean_traj_risk,mean_vru_risk,top_factor
e9df548a3ee566c7_1981_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 41, 'intervention': 15}",0.8392857142857143,0.7321428571428571,1.0,0.0,0.0,0.0,-0.865602849280735,1.0,5.0,3.760047674179077,0.9090909090909091,0.4785714285714286,45.940764633645536,"{'advisory': 32, 'intervention': 24}",no_vru,waymo,0.4461533597185225,0.6560177907074606,0.22397828439012096,trajectory
83d8b54e36003b1c_1459_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 61},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.652706146240234,0.0,0.0,75.43782774513797,{'silent': 61},no_vru,waymo,0.4461533597185226,0.0005274993409620221,0.009941570003790897,environmental
83d8b54e36003b1c_1451_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 60},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.652706146240234,0.0,0.0,75.43743212063993,{'silent': 60},no_vru,waymo,0.4461533597185225,0.0005362909964740885,0.00997032417359414,environmental
83d8b54e36003b1c_1452_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 3, 'silent': 49}",0.9807692307692307,0.057692307692307696,0.0,0.0,0.0,0.0,-0.46162382886769215,0.0,0.0,18.14910888671875,0.7843137254901962,0.02692307692307692,74.48732591692891,"{'advisory': 4, 'silent': 48}",no_vru,waymo,0.4461533597185226,0.02164976219005204,0.00901720093065726,environmental
b9e482dcb539d3c0_2165_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 4, 'silent': 46, 'intervention': 1}",0.9803921568627451,0.0784313725490196,1.0,0.0,0.0,0.0,-0.5158132883285285,0.0,4.0,6.240941047668457,1.2,0.04607843137254902,71.56666484268685,"{'advisory': 3, 'silent': 46, 'intervention': 2}",no_vru,waymo,0.4553778079978575,0.07527901594291082,0.18475703858264556,environmental
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26944_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 1, 'advisory': 47, 'intervention': 16}",0.921875,0.734375,1.0,0.0,0.0,0.0,-0.8092488621741971,1.0,5.1000000000000005,5.246325143903048,0.31746031746031744,0.44375000000000003,46.6783670237828,"{'advisory': 44, 'intervention': 20}",no_vru,argoverse,0.4553778079978575,0.6283523008074451,0.13100609770521987,trajectory
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26953_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 1, 'advisory': 77, 'intervention': 16}",0.9468085106382979,0.8191489361702128,1.0,0.0,0.0,0.0,-0.7106530593187752,1.0,5.100000000000001,5.246325143903048,0.2150537634408602,0.4138297872340426,49.21386185062979,"{'advisory': 74, 'intervention': 20}",no_vru,argoverse,0.4553778079978575,0.5720079713219565,0.12998745780171406,trajectory
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26955_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 48, 'silent': 11, 'intervention': 13}",0.8333333333333334,0.6666666666666666,1.0,0.0,0.0,0.0,-0.6875790219114832,1.0,1.2999999999999998,5.246325143903048,0.14084507042253522,0.4083333333333333,52.48120913183246,"{'advisory': 58, 'intervention': 14}",no_vru,argoverse,0.4553778079978575,0.49940025396189747,0.12670334265245747,trajectory
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26957_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 1, 'advisory': 70, 'intervention': 16}",0.9425287356321839,0.8045977011494253,1.0,0.0,0.0,0.0,-0.7310923599193158,1.0,5.100000000000001,5.246325143903048,0.2325581395348837,0.4189655172413794,49.15397926378875,"{'advisory': 67, 'intervention': 20}",no_vru,argoverse,0.4553778079978574,0.5733386954739799,0.12563939639686242,trajectory
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26966_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 45, 'intervention': 16}",0.9344262295081968,0.7377049180327869,1.0,0.0,0.0,0.0,-0.8206082827322335,1.0,5.1000000000000005,5.246325143903048,0.3333333333333333,0.44836065573770506,45.92362601703014,"{'advisory': 41, 'intervention': 20}",no_vru,argoverse,0.4553778079978575,0.6451243231797266,0.13619169033408612,trajectory
0015197d-b916-43b6-bcaa-8a7d90d7b87d_27022_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 1, 'advisory': 47, 'intervention': 16}",0.921875,0.734375,1.0,0.0,0.0,0.0,-0.8092488621741971,1.0,5.1000000000000005,5.246325143903048,0.31746031746031744,0.44375000000000003,46.6783670237828,"{'advisory': 44, 'intervention': 20}",no_vru,argoverse,0.4553778079978575,0.6283523008074451,0.13100609770521987,trajectory
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7637_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 20, 'silent': 31}",0.39215686274509803,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0779597103601,0.0,0.3500000000000001,62.99607667490612,{'advisory': 51},no_vru,argoverse,0.4553778079978575,0.26573653078248266,0.02920127862445888,environmental
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7719_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 23, 'silent': 31}",0.42592592592592593,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0779597103601,0.0,0.35000000000000014,62.84383432494701,{'advisory': 54},no_vru,argoverse,0.4553778079978576,0.2691196941149072,0.028958469326882792,environmental
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7791_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 27, 'silent': 66}",0.3870967741935484,0.2903225806451613,0.0,0.0,0.0,0.0,-0.512110504957374,0.0,0.0,13.0779597103601,0.2173913043478261,0.3161290322580646,64.5697083922513,"{'silent': 9, 'advisory': 84}",no_vru,argoverse,0.4553778079978575,0.2307669370637009,0.019023786845436895,environmental
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7834_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 27, 'silent': 39}",0.4090909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0779597103601,0.0,0.3500000000000001,62.827722751487286,{'advisory': 66},no_vru,argoverse,0.4553778079978575,0.2694777290806787,0.026109558121039107,environmental
001d7c9e-4f80-4d1d-9ad9-5b6432c4fb36_7174_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 44, 'intervention': 20}",0.96875,0.6875,1.0,0.0,0.0,0.0,-0.8355727485873496,1.0,2.0999999999999996,5.948764733383713,0.15873015873015872,0.453125,47.815491742977706,"{'advisory': 42, 'intervention': 22}",no_vru,argoverse,0.4553778079978575,0.6030828626031141,0.06005374171757451,trajectory
001e7a56-f046-4f05-bd8f-ddf320079eae_128636_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 50},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46465415725576,0.0,0.0,74.81716263519333,{'silent': 50},no_vru,argoverse,0.4553778079978575,0.003045731664989117,0.15351267224884071,environmental
001e7a56-f046-4f05-bd8f-ddf320079eae_128706_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 76},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504280071130132,0.0,0.0,74.94904118336841,{'silent': 76},no_vru,argoverse,0.4553778079978575,0.00011509726109841222,0.1523607101943993,environmental
00230ccd-4922-4f8c-b67f-ba70d0db22d3_80443_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 22, 'advisory': 75}",0.7731958762886598,0.7731958762886598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.309420059594347,0.0,0.35000000000000003,57.57199752108295,{'advisory': 97},no_vru,argoverse,0.4666227184390223,0.3725278436615736,0.03240090197054041,environmental
00230ccd-4922-4f8c-b67f-ba70d0db22d3_80484_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 19, 'advisory': 75}",0.7978723404255319,0.7978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.309420059594347,0.0,0.35000000000000014,57.234018277560736,{'advisory': 94},no_vru,argoverse,0.4666227184390223,0.38003849351762287,0.03343412427400461,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_124980_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 25, 'silent': 35, 'intervention': 15}",0.5866666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,-0.8123561839144333,0.0,3.3000000000000007,4.417922314372978,0.4054054054054054,0.39000000000000007,55.26128521686803,"{'advisory': 52, 'silent': 6, 'intervention': 17}",no_vru,argoverse,0.4553778079978575,0.43762078540555127,0.09488727163695611,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_124999_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 25, 'silent': 60, 'intervention': 15}",0.74,0.25,1.0,0.0,0.0,0.0,-0.9206196229147688,0.0,2.8000000000000007,4.417922314372978,0.30303030303030304,0.275,60.179254250146705,"{'advisory': 47, 'silent': 36, 'intervention': 17}",no_vru,argoverse,0.4553778079978575,0.3283325846660251,0.07319949519778443,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_125007_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 14, 'silent': 63, 'intervention': 9}",0.7325581395348837,0.16279069767441862,1.0,0.0,0.0,0.0,-0.9075831652741363,0.0,0.9000000000000004,4.417922314372978,0.23529411764705882,0.2180232558139534,63.94586767265108,"{'advisory': 35, 'silent': 41, 'intervention': 10}",no_vru,argoverse,0.4553778079978576,0.24463006416592806,0.0479211001385488,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_125055_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 25, 'silent': 60, 'intervention': 15}",0.75,0.25,1.0,0.0,0.0,0.0,-0.9219756696402099,0.0,2.700000000000001,4.417922314372978,0.30303030303030304,0.2715000000000001,60.297654847223875,"{'advisory': 46, 'silent': 37, 'intervention': 17}",no_vru,argoverse,0.4553778079978576,0.3257014602865319,0.07273288226180925,environmental
003363ad-fa78-45f9-a8d7-716f4ea6d586_28550_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'emergency': 7, 'advisory': 44, 'silent': 37, 'intervention': 12}",0.62,0.44,1.0,0.0,0.0,0.0,-0.815308044125224,0.0,6.0,3.808646403469341,0.30303030303030304,0.3845,54.54103454464864,"{'advisory': 69, 'silent': 9, 'intervention': 22}",no_vru,argoverse,0.4665456582408972,0.43997676115782286,0.041367193219345004,environmental
scene-0061_bbd6c47a20e34276bc6f2cfbc6ba6205_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 7, 'advisory': 11, 'intervention': 2}",0.65,0.55,1.0,0.0,0.0,0.0,-0.6971942048077112,0.0,4.597859,4.141439698693297,0.520866701356389,0.37749999999999995,57.156849025415774,"{'silent': 1, 'advisory': 16, 'intervention': 3}",no_vru,nuscenes,0.4553778079978575,0.39549714521560136,0.12702846731576262,environmental
scene-0061_3843d35144d84c02b387678f9bc7f2ed_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'emergency': 3, 'advisory': 3, 'silent': 3, 'intervention': 3}",0.5,0.25,1.0,0.0,0.0,0.0,-0.9276625296541315,1.0,4.998757,2.677125974241124,0.36372544330402373,0.49999999999999983,46.9107940068618,"{'advisory': 6, 'intervention': 6}",no_vru,nuscenes,0.4553778079978575,0.623187256739023,0.17616283056589266,trajectory
scene-0061_03d01c950f044575b69137f069345db0_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.498104,4.141439698693297,0.7329705547927426,0.36,58.00726761387714,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978574,0.3765989543609045,0.12828703346334197,environmental
scene-0061_221dd725c6654412a04c71ced8ad6d03_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'emergency': 3, 'advisory': 3, 'silent': 4, 'intervention': 3}",0.46153846153846156,0.23076923076923078,1.0,0.0,0.0,0.0,-0.910926579940751,1.0,5.498615,2.677125974241124,0.3334160760895496,0.4884615384615383,48.54906736594114,"{'advisory': 7, 'intervention': 6}",no_vru,nuscenes,0.4553778079978576,0.5867811820928152,0.16352213231908083,trajectory
scene-0061_b4db946778484c2195efa320571f53dc_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 10, 'silent': 8, 'intervention': 2}",0.6,0.5,1.0,0.0,0.0,0.0,-0.6971942048077112,0.0,5.098293999999999,4.141439698693297,0.6250040364844023,0.37749999999999995,57.560753989613445,"{'silent': 1, 'advisory': 16, 'intervention': 3}",no_vru,nuscenes,0.4553778079978576,0.3865214793445419,0.1274182340386189,environmental
scene-0061_e2f67391cb914b0cbdda3995dbc397f8_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 7, 'advisory': 11, 'intervention': 2}",0.65,0.55,1.0,0.0,0.0,0.0,-0.6971942048077112,0.0,4.597859,4.141439698693297,0.520866701356389,0.37749999999999995,57.156849025415774,"{'silent': 1, 'advisory': 16, 'intervention': 3}",no_vru,nuscenes,0.4553778079978576,0.39549714521560136,0.12702846731576262,environmental
scene-0061_95fc384cb4994ffe9a5caf914274ab22_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.498104,4.141439698693297,0.7329705547927426,0.36,58.00726761387714,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978576,0.3765989543609045,0.12828703346334197,environmental
scene-0061_0e79e7bed1d543c9a00acfbf90ff60b3_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'emergency': 3, 'advisory': 4, 'silent': 5, 'intervention': 3}",0.4666666666666667,0.26666666666666666,1.0,0.0,0.0,0.0,-0.8783100656536798,1.0,6.548708,2.677125974241124,0.28374412862461845,0.4699999999999998,50.50848569965363,"{'advisory': 9, 'intervention': 6}",no_vru,nuscenes,0.4553778079978575,0.54323855245476,0.14688168185825978,trajectory
scene-0061_1bc410ff237c4c48b9b7b094a9eaeb4d_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.6,0.45,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.998510999999998,4.141439698693297,0.8375853002104644,0.36,58.320588237606685,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_71603dd1a2ba4e9daf095535e38310ac_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.498104,4.141439698693297,0.7329705547927426,0.36,58.00726761387714,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978574,0.3765989543609045,0.12828703346334197,environmental
scene-0061_eb3da8843f614a90a48ddb6ee392c0c0_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.498104,4.141439698693297,0.7329705547927426,0.36,58.00726761387714,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978575,0.3765989543609045,0.12828703346334197,environmental
scene-0061_070412f6a4f944e6a0a9e01ac1ea1fee_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 9, 'advisory': 9, 'intervention': 2}",0.7,0.45,1.0,0.0,0.0,0.0,-0.8463616639564904,0.0,6.998295999999998,4.141439698693297,0.9422797138484966,0.325,58.794811877802985,"{'silent': 4, 'advisory': 13, 'intervention': 3}",no_vru,nuscenes,0.4553778079978576,0.3590979707181078,0.13110175151902867,environmental
scene-0061_e59d97d4403a48b88fbb6a58fc9959e6_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.6,0.45,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.998510999999998,4.141439698693297,0.8375853002104644,0.36,58.320588237606685,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_e1e148c7bcb14072822872a4cfc8e882_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.6,0.45,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.998510999999998,4.141439698693297,0.8375853002104644,0.36,58.320588237606685,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978576,0.36963627383358133,0.12927065459037115,environmental
scene-0061_f81722a685cc49eba454efbb3aec0331_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.498104,4.141439698693297,0.7329705547927426,0.36,58.00726761387714,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978576,0.3765989543609045,0.12828703346334197,environmental
scene-0061_acc1b985c3b746cdbb22fc59bb41b774_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.6,0.45,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.998510999999998,4.141439698693297,0.8375853002104644,0.36,58.320588237606685,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_73ee514c205c483da3d1d04282337457_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.6,0.45,1.0,0.0,0.0,0.0,-0.7586967559534945,0.0,5.998510999999998,4.141439698693297,0.8375853002104644,0.36,58.320588237606685,"{'silent': 2, 'advisory': 15, 'intervention': 3}",no_vru,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_9e6d680cd81942f5acdfbb07254f8f45_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 8, 'silent': 10, 'intervention': 2}",0.7,0.4,1.0,0.0,0.0,0.0,-0.8760675525660919,0.0,7.498728999999998,4.141439698693297,0.9472155703716444,0.3075,59.29912503681287,"{'silent': 5, 'advisory': 12, 'intervention': 3}",no_vru,nuscenes,0.4553778079978576,0.3478910116289992,0.1316956836673338,environmental
scene-0061_1e775890010e4d97b74ca1d06441d023_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},0.6363636363636364,0.0,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,11.844171317134732,1.400038081035804,0.12727272727272726,71.0473681392362,"{'silent': 7, 'advisory': 4}",no_vru,nuscenes,0.4553778079978576,0.08681894268625868,0.038246337373137866,environmental
scene-0061_203a688b840844b8ae16a2b07967ffad_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},0.6363636363636364,0.0,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,11.844171317134732,1.400038081035804,0.12727272727272726,71.0473681392362,"{'silent': 7, 'advisory': 4}",no_vru,nuscenes,0.4553778079978574,0.08681894268625868,0.038246337373137866,environmental
scene-0103_3b19bb63d0924f4da3034819357d6c8b_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 1, 'advisory': 4, 'intervention': 9}",0.9285714285714286,0.2857142857142857,1.0,0.0,0.0,0.0,-0.9696899027331813,1.0,6.399435,5.779254636762074,0.4687913854895002,0.5428571428571428,38.548131761589865,"{'advisory': 5, 'intervention': 9}",no_vru,nuscenes,0.4553778079978576,0.8090241955228435,0.14625624764099515,trajectory
scene-0103_68a40df2846e4298af0417ea12721b5c_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 4, 'intervention': 9}",1.0,0.3076923076923077,1.0,0.0,0.0,0.0,-0.9792938238560596,1.0,6.000176,5.779254636762074,0.499985333763543,0.5576923076923077,36.494864698186014,"{'advisory': 4, 'intervention': 9}",no_vru,nuscenes,0.4553778079978576,0.8546523524873737,0.15501461814586853,trajectory
scene-0103_fa107c6dd0dc4d15b94b86cbf5b990c0_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 3, 'advisory': 4, 'intervention': 9}",0.9375,0.25,1.0,0.0,0.0,0.0,-0.9810708435174289,1.0,7.399195,5.779254636762074,0.540599348983234,0.475,42.64705450716252,"{'silent': 2, 'advisory': 5, 'intervention': 9}",no_vru,nuscenes,0.4553778079978575,0.717937023399007,0.13222579042345445,trajectory
scene-0103_ead6a822f86c432481c0a9d2e4e4f827_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 1, 'advisory': 4, 'intervention': 9}",0.9285714285714286,0.2857142857142857,1.0,0.0,0.0,0.0,-0.9696899027331813,1.0,6.399435,5.779254636762074,0.4687913854895002,0.5428571428571428,38.54813176158988,"{'advisory': 5, 'intervention': 9}",no_vru,nuscenes,0.4553778079978575,0.8090241955228435,0.14625624764099515,trajectory
scene-0103_99fbf1b9bf474215a4e8ad562bb7e9b2_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.8888888888888888,0.2222222222222222,1.0,0.0,0.0,0.0,-0.9767617950351472,1.0,8.349144,5.779254636762074,0.7186365452554178,0.44166666666666665,45.74000349003779,"{'silent': 3, 'advisory': 6, 'intervention': 9}",no_vru,nuscenes,0.4553778079978576,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_6e71a9ceaf9a4974a1d07a2bd3544506_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.8421052631578947,0.21052631578947367,1.0,0.0,0.0,0.0,-0.970142500145332,1.0,8.849589,5.779254636762074,0.7909971864230079,0.43684210526315786,46.923007367927276,"{'silent': 3, 'advisory': 7, 'intervention': 9}",no_vru,nuscenes,0.4553778079978576,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_34aaf645a4174c6c8ff1874e6b33ccf6_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 4, 'advisory': 4, 'intervention': 9}",0.8823529411764706,0.23529411764705882,1.0,0.0,0.0,0.0,-0.9737945687202026,1.0,7.899046,5.779254636762074,0.6329878316951186,0.46764705882352936,44.25049437398547,"{'silent': 2, 'advisory': 6, 'intervention': 9}",no_vru,nuscenes,0.4553778079978576,0.6823050263584968,0.12674246056638383,trajectory
scene-0103_b3412553d70f40b3a1d19a0eb8529a08_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.8,0.6,1.0,0.0,0.0,0.0,-0.6982726187620897,0.0,0.500432,7.815466782298337,0.42101008740169404,0.345,58.22469474095357,"{'advisory': 16, 'silent': 2, 'intervention': 2}",no_vru,nuscenes,0.4553778079978575,0.37176724042587284,0.0845636831823041,environmental
scene-0103_e147a4c07e06487592fb5d6135c27a78_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 13, 'silent': 3, 'intervention': 4}",0.8,0.65,1.0,0.0,0.0,0.0,-0.7537783614444091,1.0,2.000615,7.211785952341847,0.1047038300346915,0.425,52.40705976842454,"{'advisory': 15, 'intervention': 5}",no_vru,nuscenes,0.4553778079978575,0.5010480175931844,0.09734291550936497,trajectory
scene-0103_996d9e039f7a4838ac48d5409ca89732_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.8888888888888888,0.2222222222222222,1.0,0.0,0.0,0.0,-0.9767617950351472,1.0,8.349144,5.779254636762074,0.7186365452554178,0.44166666666666665,45.74000349003781,"{'silent': 3, 'advisory': 6, 'intervention': 9}",no_vru,nuscenes,0.4553778079978575,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_72137291381349428afb1038d4e5898c_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.8888888888888888,0.2222222222222222,1.0,0.0,0.0,0.0,-0.9767617950351472,1.0,8.349144,5.779254636762074,0.7186365452554178,0.44166666666666665,45.74000349003779,"{'silent': 3, 'advisory': 6, 'intervention': 9}",no_vru,nuscenes,0.4553778079978576,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_c34cb46c7be6486a85ee49653850b174_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.8421052631578947,0.21052631578947367,1.0,0.0,0.0,0.0,-0.970142500145332,1.0,8.849589,5.779254636762074,0.7909971864230079,0.43684210526315786,46.92300736792729,"{'silent': 3, 'advisory': 7, 'intervention': 9}",no_vru,nuscenes,0.4553778079978575,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_5d77c275683248658e7564ef24bf63b2_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.8421052631578947,0.21052631578947367,1.0,0.0,0.0,0.0,-0.970142500145332,1.0,8.849589,5.779254636762074,0.7909971864230079,0.43684210526315786,46.92300736792729,"{'silent': 3, 'advisory': 7, 'intervention': 9}",no_vru,nuscenes,0.4553778079978575,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_3c7331d16ac6439e9bd5a57d75976446_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 12, 'silent': 7, 'intervention': 1}",0.8,0.6,1.0,0.0,0.0,0.0,-0.6969320524371696,0.0,0.0,7.967399571723729,0.4210342833480729,0.31249999999999994,60.222226261997356,"{'advisory': 16, 'silent': 3, 'intervention': 1}",no_vru,nuscenes,0.4553778079978575,0.3273776510693439,0.07905316510404317,environmental
scene-0103_0809d64df9264121bead0772ee9b5984_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 1, 'advisory': 10, 'intervention': 4}",0.9333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,-0.8738628975053031,1.0,3.000913999999998,7.211785952341847,0.4285411858077444,0.4266666666666667,48.882589735587494,"{'silent': 1, 'advisory': 9, 'intervention': 5}",no_vru,nuscenes,0.4553778079978575,0.5793695738784522,0.09713841595681723,trajectory
scene-0103_ad2ae385245f46d49b4d06f87e2ac544_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.8421052631578947,0.21052631578947367,1.0,0.0,0.0,0.0,-0.970142500145332,1.0,8.849589,5.779254636762074,0.7909971864230079,0.43684210526315786,46.923007367927276,"{'silent': 3, 'advisory': 7, 'intervention': 9}",no_vru,nuscenes,0.4553778079978576,0.6229158487153456,0.11801008995194755,trajectory
